uuid,age,dem_has_children,gender,dem_education_level,dem_full_time_job,normalized_job_code,country_code,question_bbi_2016wave4_basicincome_argumentsagainst,question_bbi_2016wave4_basicincome_argumentsfor,question_bbi_2016wave4_basicincome_awareness
03069410-da47-0133-0ffb-0a81e8b09a82,1989,nO,female,high,yes,ccd7528fb38f16077360c5b67c9700c4,PT,It is impossible to finance | It might encourage people to stop working | It is against the principle of linking merit and reward,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",I know something about it
030a0600-da65-0133-35b6-0a81e8b09a82,1997,nO,male,high,no,,FR,It is impossible to finance,It reduces anxiety about financing basic needs,I understand it fully
03102a60-da2b-0133-4451-0a81e8b09a82,1995,NO,female,medium,no,,HR,Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state | It might encourage people to stop working,It encourages financial independence and self-responsibility | It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,I have never heard of it
0320fc80-dacc-0133-77f2-0a81e8b09a82,49 years old,yES,male,low,yes,d329d187dafb7546061ec7fbf137a2b4,IT,Foreigners might come to my country and take advantage of the benefit,It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,I understand it fully
03258de0-d991-0133-5dbb-0a81e8b09a82,56 years old,NO,male,low,no,,IT,Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit,It encourages financial independence and self-responsibility,I understand it fully
03262af0-d967-0133-ae27-0a81e8b09a82,2001,nO,FeMale,low,no,,IT,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit,"It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",I have never heard of it
032f1c00-da24-0133-ef97-0a81e8b09a82,32 years old,yES,FeMale,high,no,,PL,It might encourage people to stop working,"It increases solidarity, because it is funded by everyone",I know something about it
03364000-d9cd-0133-0ede-0a81e8b09a82,45 years old,yES,male,high,no,,NL,It is against the principle of linking merit and reward,It creates more equality of opportunity,I understand it fully
033878f0-d8e8-0133-c0c3-0a81e8b09a82,1998,nO,Male,medium,no,,ES,Only the people who need it most should get something from the state,It increases appreciation for household work and volunteering,I have heard just a little about it
033b80b0-da30-0133-a95f-0a81e8b09a82,1987,yES,Male,low,yes,af6630abd24c19f77cfba94aa4e3b7e1,HU,Foreigners might come to my country and take advantage of the benefit,It reduces anxiety about financing basic needs,I have heard just a little about it
033dc9d0-da72-0133-cbde-0a81e8b09a82,35 years old,YES,male,medium,yes,ced804d972b03cca6d523ec8925a7943,FR,None of the above,None of the above,I have never heard of it
033e63e0-da35-0133-8ec8-0a81e8b09a82,1993,NO,Male,high,yes,679fb7003e0aedc14891fcd15dd846c5,DE,It might encourage people to stop working | It is impossible to finance | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit,None of the above,I have heard just a little about it
0349c9d0-d9a1-0133-a38c-0a81e8b09a82,47 years old,NO,Male,high,yes,4cee16550636e292b8d136486fce943b,PT,It might encourage people to stop working | Only the people who need it most should get something from the state | It is against the principle of linking merit and reward | It increases dependence on the state,"It increases solidarity, because it is funded by everyone | It reduces anxiety about financing basic needs",I understand it fully
034bc460-da9c-0133-1ef6-0a81e8b09a82,2000,nO,female,low,no,,DE,It might encourage people to stop working | It is impossible to finance | Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs | It creates more equality of opportunity | It increases appreciation for household work and volunteering,I know something about it
034f47a0-d932-0133-3fc2-0a81e8b09a82,52 years old,nO,male,medium,yes,77d124811ae6887bd4ff42b0e2b49116,DE,It might encourage people to stop working | It is impossible to finance | It increases dependence on the state | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,None of the above,I know something about it
0362ba50-d996-0133-703e-0a81e8b09a82,45 years old,YES,male,medium,yes,ced804d972b03cca6d523ec8925a7943,FR,It is impossible to finance,It reduces anxiety about financing basic needs | It creates more equality of opportunity,I understand it fully
036bf830-db19-0133-3c33-0a81e8b09a82,41 years old,yES,male,low,yes,76b0ba6af40991629e20dff36edd02a5,HU,It increases dependence on the state,"It increases solidarity, because it is funded by everyone",I understand it fully
036d3af0-dd85-0133-d7fc-0a81e8b09a82,43 years old,nO,male,low,yes,f1fb62e4c97f4f5cd5001877cb94379e,GB,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It is against the principle of linking merit and reward,None of the above,I have heard just a little about it
03751440-dced-0133-c4a6-0a81e8b09a82,34 years old,nO,male,medium,no,,GB,It might encourage people to stop working,It increases appreciation for household work and volunteering | It reduces anxiety about financing basic needs | It reduces bureaucracy and administrative expenses,I have never heard of it
03797d30-da87-0133-e6a4-0a81e8b09a82,44 years old,YES,female,medium,yes,861a9b9151e11362eb3c77ca914172d0,GB,Foreigners might come to my country and take advantage of the benefit,None of the above,I understand it fully
03813e10-d987-0133-3c18-0a81e8b09a82,36 years old,yES,Fem,high,yes,5e2bfe1fb8451158ff488c673535980c,ES,It increases dependence on the state | It is impossible to finance | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,None of the above,I know something about it
038522e0-d9a5-0133-1f15-0a81e8b09a82,40 years old,YES,male,medium,yes,122f24bc911a79c26ca66210557dda07,IT,Only the people who need it most should get something from the state,It creates more equality of opportunity,I understand it fully
03926a40-da13-0133-951a-0a81e8b09a82,39 years old,nO,FeMale,high,yes,861a9b9151e11362eb3c77ca914172d0,ES,None of the above,None of the above,I have never heard of it
0393c980-d8f9-0133-b5ff-0a81e8b09a82,48 years old,YES,Male,high,yes,c1b670eba9ccb65e7c99f7da116d5b9c,GB,It is impossible to finance,None of the above,I know something about it
03974160-dd6e-0133-fb1a-0a81e8b09a82,35 years old,yES,female,high,yes,76385cb24e831b3364279b9de5641d8f,IT,Only the people who need it most should get something from the state,It reduces anxiety about financing basic needs,I understand it fully
039b4820-d9a8-0133-5d44-0a81e8b09a82,1997,nO,Fem,high,no,,GB,None of the above,It reduces bureaucracy and administrative expenses,I have never heard of it
03a33370-d97b-0133-c5db-0a81e8b09a82,1997,nO,Male,,no,,DE,It is against the principle of linking merit and reward,"It increases solidarity, because it is funded by everyone",I have heard just a little about it
03a392d0-da52-0133-f287-0a81e8b09a82,44 years old,yES,female,low,yes,edc64316da9707432443c7a4461abe6c,LT,None of the above,None of the above,I know something about it
03a50a70-d942-0133-c6a2-0a81e8b09a82,49 years old,NO,male,high,yes,e55556364d2096578fd153e9800e826f,ES,It might encourage people to stop working | It is impossible to finance | It increases dependence on the state | It is against the principle of linking merit and reward | Foreigners might come to my country and take advantage of the benefit,None of the above,I understand it fully
03a692c0-db20-0133-5c76-0a81e8b09a82,62 years old,YES,male,medium,no,,IT,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,"It creates more equality of opportunity | It increases appreciation for household work and volunteering | It increases solidarity, because it is funded by everyone",I understand it fully
03ac6770-da1b-0133-ae6b-0a81e8b09a82,64 years old,nO,male,low,no,,IT,It might encourage people to stop working | Only the people who need it most should get something from the state | It increases dependence on the state,None of the above,I know something about it
03ac6ff0-d8b3-0133-f5aa-0a81e8b09a82,50 years old,YES,male,no,yes,679fb7003e0aedc14891fcd15dd846c5,DK,Foreigners might come to my country and take advantage of the benefit | It is against the principle of linking merit and reward,None of the above,I have never heard of it
03acc140-d98b-0133-a387-0a81e8b09a82,42 years old,YES,Male,no,yes,fd69391dc29c83d5ad744daa57de0175,DE,It is against the principle of linking merit and reward | It increases dependence on the state | It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance,It reduces anxiety about financing basic needs,I understand it fully
